Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;4_Merkmal_Code;4_Merkmal_Label;4_Auspraegung_Code;4_Auspraegung_Label;ERW041__Erwerbstaetige_aus_Hauptwohnsitzhaushalten__1000
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;163
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;113
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;957
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;78
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;30
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;6
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;34
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1703
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;239
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;112
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;2204
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;173
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;71
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;10
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;49
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2229
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;403
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;225
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01000B01250;1000 bis unter 1250 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;3160
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;77
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;41
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;28
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;760
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;316
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;31
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;1255
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;59
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;28
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;60
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1672
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;212
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;34
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;2070
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;136
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;69
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;7
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;88
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2432
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;529
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;65
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01250B01500;1250 bis unter 1500 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;3325
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;81
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;54
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;15
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1104
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;475
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;16
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;1748
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;60
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;30
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;43
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1708
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;167
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;19
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;2029
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;141
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;83
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;58
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF04;Angestellte;2812
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;642
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;34
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01500B01750;1500 bis unter 1750 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;;Insgesamt;3776
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;73
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;60
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF03;Beamte;22
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1530
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;563
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;10
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESM;männlich;BERST5;Stellung im Beruf;;Insgesamt;2260
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;44
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;31
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF03;Beamte;60
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF04;Angestellte;1702
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF05;Arbeiter;114
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;STBERUF07;Auszubildende;11
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;GESW;weiblich;BERST5;Stellung im Beruf;;Insgesamt;1964
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF011;Selbstständige ohne Beschäftigte;117
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF012;Selbstständige mit Beschäftigten;91
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF02;Mithelfende Familienangehörige;/
12211;Mikrozensus;JAHR;Jahr;2022;DINSG;Deutschland insgesamt;DG;Deutschland;EKMGK2;Größenklassen des persönl. monatl. Nettoeinkommens;EUR01750B02000;1750 bis unter 2000 EUR;GES;Geschlecht;;Insgesamt;BERST5;Stellung im Beruf;STBERUF03;Beamte;82
